ID,crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
66,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
67,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
68,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
69,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
70,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
71,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
72,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
73,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
74,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
75,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
76,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
77,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
78,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
79,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
80,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
81,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
82,,2018-08,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
83,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
84,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
85,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
86,,2018-12,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
87,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
88,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
89,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
90,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
91,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
92,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
93,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
94,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
95,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
96,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
97,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
98,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
99,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
100,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
101,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
102,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
103,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
104,,2018-08,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
105,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
106,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.341732,53.483341,On or near Church Street,E01005599,Salford 026A,Anti-social behaviour,,Person search,2017-04-06T14:50:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Suspect arrested,False,False,1636,12,11,10,15,19,23,23,14,28,27,32,26,23,26,19,17,7,8
