crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person and Vehicle search,2018-10-12T16:30:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person and Vehicle search,2018-10-12T16:30:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person and Vehicle search,2018-10-12T16:30:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-10,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person and Vehicle search,2018-10-12T16:30:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:14:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:14:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-09,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:14:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:14:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:14:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:16:00+00:00,False,,Female,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:16:00+00:00,False,,Female,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-09,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:16:00+00:00,False,,Female,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:16:00+00:00,False,,Female,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.259452,53.502864,On or near Kalima Grove,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-01-23T21:16:00+00:00,False,,Female,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-10,Greater Manchester Police,Greater Manchester Police,-2.254194,53.503478,On or near Supermarket,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-12T16:41:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.259389,53.507413,On or near Maplewood Court,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-19T04:30:00+00:00,False,,Male,,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.259389,53.507413,On or near Maplewood Court,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-19T04:30:00+00:00,False,,Male,,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.259389,53.507413,On or near Maplewood Court,E01005612,Salford 016C,Anti-social behaviour,,Person search,2018-10-19T04:30:00+00:00,False,,Male,,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2261,36,35,32,36,29,19,28,23,20,31,39,24,32,24,21,24,12,23
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.250012,53.507612,On or near Moston Street,E01005613,Salford 016D,Anti-social behaviour,,Person and Vehicle search,2017-05-31T17:17:00+00:00,True,,,,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.250012,53.507612,On or near Moston Street,E01005613,Salford 016D,Anti-social behaviour,,Person and Vehicle search,2017-05-31T17:17:00+00:00,True,,,,Mixed/Multiple ethnic groups - White and Asian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:30:00+00:00,False,,,,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:30:00+00:00,False,,,,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:30:00+00:00,False,,,,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-09,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:30:00+00:00,False,,,,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:30:00+00:00,False,,,,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:35:00+00:00,False,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:35:00+00:00,False,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:35:00+00:00,False,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-09,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:35:00+00:00,False,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.251033,53.509444,On or near Mandley Park Avenue,E01005613,Salford 016D,Anti-social behaviour,,Person search,2017-02-01T20:35:00+00:00,False,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.252555,53.506735,On or near Gainsborough Street,E01005613,Salford 016D,Anti-social behaviour,,Person search,2018-05-25T17:40:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.252555,53.506735,On or near Gainsborough Street,E01005613,Salford 016D,Anti-social behaviour,,Person search,2018-05-25T17:40:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.252555,53.506735,On or near Gainsborough Street,E01005613,Salford 016D,Anti-social behaviour,,Person search,2018-05-25T17:40:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2642,33,32,28,32,33,29,33,29,39,57,52,26,31,40,13,10,9,10
